23129	PLXND1	uc011blb.1	uc003emw.2
2313	FLI1	uc010sbu.1	uc010sbt.1
23130	ATG2A	uc001obx.2	uc001obw.2
23132	RAD54L2	uc011bdt.1	uc011bdu.1
23136	EPB41L3	uc002kmu.1	uc002kms.1
23137	SMC5	uc004ahr.2	uc011lry.1
23139	MAST2	uc001cov.2	uc001cpa.2
2314	FLII	uc002gsr.1	uc002gsq.1
23141	ANKLE2	uc001ukx.2	uc009zyw.1
23145	SSPO	uc003wgh.2	uc010lpl.1
23150	FRMD4B	uc003dnv.2	uc003dnu.2
23151	GRAMD4	uc003bhx.2	uc003bhy.2
23154	NCDN	uc001bza.2	uc001bzc.2
23154	NCDN	uc001bzb.2	uc001bzc.2
23155	CLCC1	uc001dwh.1	uc009wet.1
23157	SEPT6	uc004erw.2	uc004ert.2
23157	SEPT6	uc004erw.2	uc004eru.2
23157	SEPT6	uc004erw.2	uc004erv.2
2316	FLNA	uc004fkk.2	uc004fki.2
23161	SNX13	uc003stv.2	uc010kub.2
23163	GGA3	uc002jni.1	uc002jnj.1
23164	MPRIP	uc002gqu.1	uc002gqv.1
23164	MPRIP	uc002gqu.1	uc010cpl.1
23165	NUP205	uc003vsw.2	uc003vsx.2
23166	STAB1	uc003del.2	uc003dej.2
2317	FLNB	uc003djj.2	uc003djm.2
2317	FLNB	uc010hne.2	uc003djm.2
23170	TTLL12	uc003bdq.2	uc003bdp.2
23173	METAP1	uc003huf.3	uc010ild.2
23176	SEPT8	uc003kxr.2	uc003kxs.1
23179	RGL1	uc001gqo.2	uc010poi.1
2318	FLNC	uc003vnz.3	uc003voa.3
2318	FLNC	uc003voa.3	uc003vnz.3
23180	RFTN1	uc003cay.2	uc010hes.2
23181	DIP2A	uc002zjo.2	uc002zjt.2
23187	PHLDB1	uc001ptt.2	uc009zai.1
23189	KANK1	uc003zgn.1	uc010mgx.1
23189	KANK1	uc003zgt.1	uc003zgl.1
23189	KANK1	uc003zgt.1	uc010mgx.1
23190	UBXN4	uc002tur.2	uc002tut.2
23191	CYFIP1	uc001yus.2	uc001yuu.2
23192	ATG4B	uc002wbv.2	uc002wbu.2
23192	ATG4B	uc002wbv.2	uc010zoz.1
23193	GANAB	uc001nub.2	uc001ntz.2
23196	FAM120A	uc004atw.2	uc010mrg.2
23198	PSME4	uc002rxp.2	uc010fbt.1
23199	KIAA0182	uc002fiy.2	uc010cho.2
23199	KIAA0182	uc010cho.2	uc002fix.2
23200	ATP11B	uc010hxg.2	uc003flb.2
23200	ATP11B	uc010hxg.2	uc003flc.2
23203	PMPCA	uc004chl.2	uc011mdz.1
23204	ARL6IP1	uc002dfl.1	uc010bvz.1
23205	ACSBG1	uc010umx.1	uc010umw.1
23208	SYT11	uc001fmg.2	uc010pgq.1
2321	FLT1	uc001usb.3	uc010aap.2
2321	FLT1	uc010aaq.2	uc010aap.2
23213	SULF1	uc003xyg.2	uc003xyi.1
23215	BAT2L2	uc010pmg.1	uc001ghr.1
23216	TBC1D1	uc003gtb.2	uc003gtd.2
23216	TBC1D1	uc003gtb.2	uc010ifd.2
23218	NBEAL2	uc003cqp.2	uc010hjo.1
23219	FBXO28	uc001hoh.2	uc009xef.2
23219	FBXO28	uc001hoh.2	uc010pvc.1
2322	FLT3	uc001urw.2	uc010aao.2
2322	FLT3	uc001urw.2	uc010tdn.1
2322	FLT3	uc010tdn.1	uc001urw.2
23221	RHOBTB2	uc011kzp.1	uc003xcq.2
23223	RRP12	uc001knf.2	uc001kne.2
23224	SYNE2	uc001xgn.2	uc001xgt.2
23224	SYNE2	uc001xgq.2	uc001xgt.2
23224	SYNE2	uc010tsi.1	uc001xgt.2
23229	ARHGEF9	uc011mos.1	uc004dvl.2
23229	ARHGEF9	uc011mos.1	uc004dvn.2
2323	FLT3LG	uc002pnu.2	uc002pnv.2
23230	VPS13A	uc004akp.3	uc004akt.2
23231	SEL1L3	uc003gru.3	uc003grt.2
23233	EXOC6B	uc010fep.2	uc002sij.2
23236	PLCB1	uc002wna.2	uc002wnb.2
23241	PACS2	uc001yqt.2	uc001yqs.2
23243	ANKRD28	uc003cai.1	uc003caj.1
23243	ANKRD28	uc003cai.1	uc011avy.1
23244	PDS5A	uc010ifo.2	uc003guv.3
23245	ASTN2	uc004bjv.1	uc011lxt.1
23248	RPRD2	uc009wlr.2	uc001eup.3
23250	ATP11A	uc001vsj.3	uc010ago.2
23251	KIAA1024	uc002bew.1	uc010unk.1
23254	KAZ	uc001avq.2	uc001avo.2
23255	KIAA0802	uc002knq.2	uc002knt.2
23255	KIAA0802	uc002kns.2	uc002knt.2
23256	SCFD1	uc001wqm.1	uc001wqn.1
23256	SCFD1	uc001wqm.1	uc010amf.1
23258	DENND5A	uc001mhl.2	uc001mhk.2
23259	DDHD2	uc003xlc.2	uc003xld.2
23262	PPIP5K2	uc003kod.3	uc003kof.2
23263	MCF2L	uc001vsr.2	uc010tjs.1
23265	EXOC7	uc002jqr.2	uc002jqp.1
23265	EXOC7	uc002jqr.2	uc010wsx.1
23266	LPHN2	uc001dit.3	uc001diw.2
23268	DNMBP	uc001kqh.2	uc010qpl.1
23271	CAMSAP1L1	uc001gvk.2	uc001gvm.2
23272	C3orf63	uc003dib.3	uc003dic.3
23272	C3orf63	uc003die.3	uc003dib.3
23275	POFUT2	uc002zhc.2	uc002zha.2
23276	KLHL18	uc003crd.2	uc003crb.2
23276	KLHL18	uc003crd.2	uc011bav.1
23277	KIAA0664	uc002fuy.1	uc010ckc.1
23286	WWC1	uc003lzv.2	uc003lzw.2
23286	WWC1	uc010jjf.1	uc003lzw.2
23287	AGTPBP1	uc010mqc.2	uc004aod.3
23287	AGTPBP1	uc011ltd.1	uc004aod.3
23295	MGRN1	uc002cxa.2	uc010uxq.1
2330	FMO5	uc001epi.2	uc001eph.3
23300	ATMIN	uc002ffz.1	uc010vnn.1
23301	EHBP1	uc002sbz.2	uc002scb.2
23302	WSCD1	uc002gcn.2	uc010clj.2
23304	UBR2	uc011dur.1	uc011dut.1
23304	UBR2	uc011dus.1	uc011dut.1
23304	UBR2	uc011dus.1	uc011duu.1
23307	FKBP15	uc004bgs.2	uc004bgr.2
23308	ICOSLG	uc002zee.2	uc002zef.2
23309	SIN3B	uc002nez.1	uc010eaj.1
23310	NCAPD3	uc001qhd.1	uc001qhc.1
23310	NCAPD3	uc001qhd.1	uc009zda.1
23314	SATB2	uc002uuy.1	uc010fsq.1
23315	SLC9A8	uc002xuv.1	uc010gid.2
2332	FMR1	uc010nst.2	uc011mxa.1
23325	KIAA1033	uc001tld.2	uc010sws.1
23326	USP22	uc002gym.3	uc002gyn.3
23327	NEDD4L	uc002lhf.2	uc010dpn.2
23327	NEDD4L	uc002lhg.2	uc002lgy.2
23327	NEDD4L	uc002lhg.2	uc010dpm.1
23328	SASH1	uc003qme.1	uc003qmf.1
23334	KIAA0467	uc001cjk.1	uc001cjl.1
23336	SYNM	uc002bup.2	uc002buq.2
23338	PHF15	uc003kzo.1	uc011cxt.1
23339	VPS39	uc001zpc.2	uc001zpb.2
23341	DNAJC16	uc001aws.2	uc001awt.2
23341	DNAJC16	uc001awt.2	uc001aws.2
23345	SYNE1	uc003qop.3	uc003qoq.3
23345	SYNE1	uc003qor.3	uc011eez.1
23347	SMCHD1	uc002klm.3	uc002kll.3
23348	DOCK9	uc010tir.1	uc010tit.1
23348	DOCK9	uc010tis.1	uc010tit.1
2335	FN1	uc002vff.2	uc002vfc.2
23350	SR140	uc003evk.1	uc003evh.1
23350	SR140	uc003evk.1	uc003evi.1
23353	SUN1	uc003sjg.2	uc011jvr.1
23353	SUN1	uc011jvp.1	uc011jvq.1
23355	VPS8	uc003fpb.1	uc010hye.1
23359	FAM189A1	uc001zcn.2	uc010azk.1
23360	FNBP4	uc001ngj.2	uc001ngi.2
23366	KIAA0895	uc011kaw.1	uc003tfd.2
23368	PPP1R13B	uc001yof.1	uc010awv.1
23369	PUM2	uc010yjy.1	uc002rds.1
23370	ARHGEF18	uc002mgh.2	uc002mgj.1
23371	TENC1	uc001sbl.2	uc001sbs.2
23371	TENC1	uc001sbp.2	uc009zmr.2
23371	TENC1	uc001sbq.2	uc001sbs.2
23373	CRTC1	uc002nkb.3	uc002nkc.3
23373	CRTC1	uc002nkb.3	uc010ebv.2
23380	SRGAP2	uc001hdx.2	uc001hdy.2
23380	SRGAP2	uc001hdx.2	uc010pru.1
23380	SRGAP2	uc001hdy.2	uc010pru.1
23382	AHCYL2	uc003vov.2	uc011kox.1
23383	KIAA0892	uc002nmk.3	uc010ecd.2
23384	CYTSA	uc002zzv.3	uc011ajq.1
23385	NCSTN	uc001fvx.2	uc010pjg.1
23387	SIK3	uc001ppy.2	uc001ppx.2
23387	SIK3	uc001pqa.2	uc001ppx.2
2339	FNTA	uc003xps.2	uc003xpu.2
23395	LARS2	uc003cop.1	uc010hit.1
23398	PPWD1	uc003jtv.3	uc011cqw.1
23400	ATP13A2	uc001baa.2	uc001azz.1
23404	EXOSC2	uc004bzu.2	uc011mca.1
23406	COTL1	uc002fid.2	uc010chk.2
23408	SIRT5	uc003nay.2	uc003naw.2
23408	SIRT5	uc003nay.2	uc003nax.2
23410	SIRT3	uc001loj.3	uc010qvn.1
23411	SIRT1	uc001jnd.2	uc001jne.2
23416	KCNH3	uc001ruh.1	uc010smj.1
23416	KCNH3	uc010smj.1	uc001ruh.1
2342	FNTB	uc001xia.2	uc010tsl.1
23421	ITGB3BP	uc001dba.1	uc001dbc.1
23424	TDRD7	uc004axj.2	uc011luy.1
23428	SLC7A8	uc001wix.2	uc001wiw.2
23428	SLC7A8	uc001wix.2	uc010tnk.1
23428	SLC7A8	uc001wiz.2	uc001wiw.2
23435	TARDBP	uc001art.2	uc010oap.1
23438	HARS2	uc003lgx.2	uc011czu.1
23452	ANGPTL2	uc004bqr.1	uc010mxg.1
23457	ABCB9	uc010tai.1	uc001udp.2
2346	FOLH1	uc001ngy.2	uc001ngx.2
23460	ABCA6	uc002jhw.1	uc002jhx.1
23460	ABCA6	uc002jhw.1	uc002jhy.2
23462	HEY1	uc003ybm.2	uc010lzq.2
23469	PHF3	uc003pep.1	uc003peo.2
23469	PHF3	uc003pep.1	uc011dxs.1
23471	TRAM1	uc003xyo.1	uc011lfc.1
23475	QPRT	uc002dto.2	uc010vdu.1
23476	BRD4	uc002nar.2	uc002nas.2
23476	BRD4	uc002nas.2	uc002nar.2
23483	TGDS	uc001vlw.2	uc001vlx.2
23492	CBX7	uc003axb.2	uc003axc.2
23493	HEY2	uc003qad.2	uc011ebr.1
23499	MACF1	uc001cde.1	uc001cdf.1
23499	MACF1	uc001cdf.1	uc010ois.1
23499	MACF1	uc010ois.1	uc001cdh.2
23503	ZFYVE26	uc001xka.2	uc010tsz.1
23504	RIMBP2	uc001uil.2	uc001uin.1
23509	POFUT1	uc002wxp.2	uc010ztu.1
23512	SUZ12	uc002hgs.2	uc002hgt.2
23513	SCRIB	uc003yzp.1	uc003yzn.1
23513	SCRIB	uc003yzp.1	uc003yzo.1
23514	KIAA0146	uc003xqd.2	uc011ldb.1
23514	KIAA0146	uc003xqd.2	uc011ldc.1
23514	KIAA0146	uc003xqd.2	uc011ldf.1
23514	KIAA0146	uc011ldf.1	uc003xqd.2
23517	SKIV2L2	uc003jpy.3	uc011cqi.1
23518	R3HDM1	uc002tuo.2	uc010fni.2
2352	FOLR3	uc001orx.1	uc001ory.1
23523	CABIN1	uc002zzm.1	uc002zzl.1
2353	FOS	uc001xrn.2	uc001xro.2
23534	TNPO3	uc003vol.1	uc010llx.1
23536	ADAT1	uc002feo.1	uc002fep.1
2354	FOSB	uc002pbx.3	uc002pca.3
23541	SEC14L2	uc003ahr.2	uc003ahs.2
23541	SEC14L2	uc003ahr.2	uc011akx.1
23542	MAPK8IP2	uc003bmx.2	uc003bmy.2
23543	RBM9	uc003aog.3	uc003aok.3
23543	RBM9	uc003aog.3	uc003aol.3
23547	LILRA4	uc002qfi.2	uc002qfj.2
23547	LILRA4	uc002qfj.2	uc002qfi.2
23548	TTC33	uc003jma.2	uc010ivg.2
23549	DNPEP	uc002vle.2	uc002vli.1
2355	FOSL2	uc010ymi.1	uc002rma.2
23550	PSD4	uc002tjc.2	uc002tjh.2
23550	PSD4	uc002tjc.2	uc010yxs.1
23552	CDK20	uc004apr.2	uc004aps.2
23552	CDK20	uc004apr.2	uc004apu.2
23553	HYAL4	uc011knz.1	uc003vlc.2
23558	WBP2	uc002jps.2	uc002jpr.2
23559	WBP1	uc002slj.1	uc002slh.1
2356	FPGS	uc004bsg.1	uc004bsi.1
23560	GTPBP4	uc001ift.2	uc010qad.1
23563	CHST5	uc002fej.1	uc002fei.2
23567	ZNF346	uc003mfi.2	uc003mfj.2
23567	ZNF346	uc003mfi.2	uc011dfr.1
23576	DDAH1	uc009wco.2	uc010osb.1
23580	CDC42EP4	uc002jjo.2	uc002jjp.1
23582	CCNDBP1	uc001zqv.2	uc001zqw.2
23586	DDX58	uc003zra.2	uc010mjj.2
23590	PDSS1	uc001isv.2	uc010qdf.1
23595	ORC3L	uc003pmg.2	uc003pmj.1
23595	ORC3L	uc003pmh.2	uc003pmj.1
23596	OPN3	uc001hza.2	uc001hzc.2
23597	ACOT9	uc004dap.2	uc004dan.2
23597	ACOT9	uc004dap.2	uc004dao.2
23598	PATZ1	uc003aks.2	uc003akr.2
23600	AMACR	uc003jig.2	uc003jih.2
23601	CLEC5A	uc010lnr.1	uc011krm.1
23603	CORO1C	uc001tnj.2	uc010sxf.1
23608	MKRN1	uc003vvt.2	uc003vvs.2
23608	MKRN1	uc003vvt.2	uc011krd.1
23609	MKRN2	uc003bxd.2	uc003bxe.2
23609	MKRN2	uc003bxd.2	uc011aus.1
23612	PHLDA3	uc001gwq.2	uc009wzx.2
23621	BACE1	uc010rxh.1	uc010rxg.1
23623	RUSC1	uc001fkj.2	uc001fks.2
23623	RUSC1	uc001fkp.2	uc001fks.2
23625	FAM89B	uc001oel.2	uc001oen.2
23632	CA14	uc009wln.2	uc001etx.2
23635	SSBP2	uc003kho.2	uc003khn.2
23635	SSBP2	uc003kho.2	uc010jar.2
23637	RABGAP1	uc011lzh.1	uc011lzj.1
23644	EDC4	uc002eur.2	uc002eus.2
23647	ARFIP2	uc001mdl.2	uc010ral.1
23648	SSBP3	uc001cxg.2	uc001cxd.2
23648	SSBP3	uc001cxg.2	uc001cxe.2
23649	POLA2	uc001odj.2	uc001odk.2
23650	TRIM29	uc001pwz.2	uc001pwy.2
23654	PLXNB2	uc003bkv.3	uc003bkt.1
23660	ZKSCAN5	uc003uqy.2	uc003uqx.2
23670	TMEM2	uc011lsa.1	uc004aik.2
23670	TMEM2	uc011lsa.1	uc011lsb.1
23678	SGK3	uc003xwt.2	uc003xwu.2
23705	CADM1	uc001ppl.2	uc001ppi.3
23710	GABARAPL1	uc001qxs.2	uc001qxu.2
23731	C9orf5	uc004bds.3	uc004bdr.3
23743	BHMT2	uc003kft.2	uc011cth.1
23759	PPIL2	uc002zvg.3	uc002zvk.3
23760	PITPNB	uc003adk.2	uc011akg.1
23761	PISD	uc011alr.1	uc003aln.3
23770	FKBP8	uc002njj.1	uc002nji.1
23774	BRD1	uc011arh.1	uc003biu.3
23779	ARHGAP8	uc003bfk.2	uc003bfl.2
23786	BCL2L13	uc002zmw.2	uc002zna.2
23787	MTCH1	uc003onc.1	uc003ond.1
23788	MTCH2	uc010rho.1	uc001nge.2
240	ALOX5	uc001jce.2	uc009xmt.2
240	ALOX5	uc001jce.2	uc010qfg.1
24139	EML2	uc002pcn.2	uc002pcp.2
24140	FTSJ1	uc004djo.1	uc011mlw.1
24144	TFIP11	uc003act.2	uc003acq.2
245973	ATP6V1C2	uc002rat.2	uc002ras.2
246	ALOX15	uc002fyh.2	uc010vsd.1
246	ALOX15	uc002fyh.2	uc010vse.1
246126	CYorf15A	uc004fuc.3	uc004fud.3
246175	CNOT6L	uc003hks.2	uc011ccd.1
246181	AKR7L	uc010ocx.1	uc010ocy.1
246181	AKR7L	uc010ocy.1	uc010ocx.1
246329	STAC3	uc001snq.2	uc001snp.2
246330	PELI3	uc001oic.3	uc001oid.3
247	ALOX15B	uc002gju.2	uc002gjv.2
2475	MTOR	uc001asd.2	uc001asc.2
249	ALPL	uc001bet.2	uc010odp.1
2494	NR5A2	uc009wzh.2	uc001gvc.2
2494	NR5A2	uc009wzh.2	uc010pph.1
25	ABL1	uc004bzw.2	uc004bzv.2
250	ALPP	uc002vsq.2	uc002vsr.2
2521	FUS	uc002ebf.2	uc002ebe.1
2521	FUS	uc002ebf.2	uc002ebh.2
2521	FUS	uc010caj.1	uc002ebg.2
2528	FUT6	uc010dul.1	uc002mdf.1
252969	NEIL2	uc003wue.2	uc003wuf.2
252983	STXBP4	uc002iuf.1	uc010dcd.1
252995	FNDC5	uc001bwe.2	uc001bwf.1
2530	FUT8	uc001xip.2	uc001xis.2
2532	DARC	uc001fto.2	uc001ftp.3
253260	RICTOR	uc003jlp.2	uc010ivf.2
2534	FYN	uc003pvj.2	uc003pvh.2
253512	SLC25A30	uc001vag.2	uc001vah.2
253512	SLC25A30	uc001vag.2	uc010tft.1
253558	LCLAT1	uc002rnl.2	uc010ymp.1
253635	CCDC75	uc010ezz.2	uc002rpr.3
253725	FAM21C	uc001jcu.2	uc001jcw.2
253725	FAM21C	uc010qfj.1	uc001jcw.2
2538	G6PC	uc002icb.1	uc010whf.1
2539	G6PD	uc004flx.1	uc004fly.1
2539	G6PD	uc004fly.1	uc004flx.1
253943	YTHDF3	uc003xuy.2	uc003xva.2
253970	SFTA3	uc001wtq.2	uc001wtr.2
253982	ASPHD1	uc002dut.2	uc010bzi.2
254042	MAP1D	uc002uhk.2	uc010zdw.1
254050	LRRC43	uc009zxm.2	uc001ubw.3
254158	CXorf58	uc011mju.1	uc004daz.1
2542	SLC37A4	uc001pus.2	uc009zam.2
2542	SLC37A4	uc001pus.2	uc010ryt.1
254251	LCORL	uc003gpq.2	uc011bxk.1
254263	CNIH2	uc001ohi.1	uc009yrb.1
254428	SLC41A1	uc001hdh.1	uc001hdg.1
2547	XRCC6	uc003bao.1	uc003bas.1
254827	NAALADL2	uc003fit.2	uc003fiu.1
254887	ZDHHC23	uc003eaw.1	uc003eav.2
2549	GAB1	uc011chq.1	uc003ijd.2
255027	MPV17L	uc002ddm.2	uc002ddn.2
255043	TMEM86B	uc002qju.2	uc002qjt.2
255189	PLA2G4F	uc001zoz.2	uc010bcq.2
2553	GABPB1	uc001zya.2	uc001zyb.2
2553	GABPB1	uc001zya.2	uc010ufg.1
2553	GABPB1	uc001zyb.2	uc001zye.2
255352	C10orf93	uc001llu.2	uc001llt.1
255403	ZNF718	uc010iaz.2	uc003fzw.3
255426	RASGEF1C	uc003mlp.3	uc003mlr.2
255426	RASGEF1C	uc003mlr.2	uc003mlp.3
255738	PCSK9	uc001cyf.1	uc010oom.1
255743	NPNT	uc003hya.2	uc010ilt.1
255919	TMEM188	uc002efu.2	uc002efv.2
2562	GABRB3	uc010uae.1	uc001zaz.2
256281	NUDT14	uc010tyn.1	uc001yqi.2
256356	GK5	uc003euq.1	uc003eup.1
256471	MFSD8	uc003ifp.2	uc011cgu.1
256643	CXorf23	uc004czp.2	uc004czn.3
256643	CXorf23	uc004czp.2	uc011mjg.1
256691	MAMDC2	uc004ahm.2	uc004ahn.2
256764	WDR72	uc002acj.2	uc010bfh.1
2568	GABRP	uc003mau.2	uc011dev.1
2568	GABRP	uc011dev.1	uc003mau.2
2569	GABRR1	uc011dzv.1	uc003pna.2
2570	GABRR2	uc003pnb.2	uc011dzx.1
257019	FRMD3	uc004ams.1	uc004amr.1
257144	GCET2	uc003dys.1	uc003dyt.1
257364	SNX33	uc002bau.2	uc002bav.2
257397	TAB3	uc004dck.2	uc010ngl.2
257407	C2orf72	uc010zme.1	uc002vrl.3
257415	FAM133B	uc003umc.2	uc003umd.2
257415	FAM133B	uc003umd.2	uc003umc.2
25759	SHC2	uc002loq.3	uc002lop.3
25771	TBC1D22A	uc003bib.2	uc003bie.2
25775	C22orf24	uc003aly.2	uc003alx.2
25777	SUN2	uc011anz.1	uc011aoa.1
25778	DSTYK	uc001hbw.2	uc001hbx.2
25780	RASGRP3	uc002rox.2	uc002roy.2
25780	RASGRP3	uc010ync.1	uc002roy.2
25782	RAB3GAP2	uc010puk.1	uc001hmf.2
25790	CCDC19	uc001fui.2	uc001ful.2
25791	NGEF	uc002vts.2	uc010fyg.1
25791	NGEF	uc002vts.2	uc010zmm.1
25792	CIZ1	uc004btt.2	uc004btr.2
25792	CIZ1	uc004btt.2	uc004bts.2
25793	FBXO7	uc003amq.2	uc003amt.2
25793	FBXO7	uc003amu.2	uc003amt.2
25794	FSCN2	uc010wup.1	uc010wuo.1
25797	QPCT	uc002rqg.2	uc002rqh.2
25799	ZNF324	uc002qsw.1	uc002qsx.1
2580	GAK	uc003gbl.3	uc003gbk.3
2580	GAK	uc003gbm.3	uc003gbk.3
2580	GAK	uc003gbm.3	uc010ibi.2
25802	LMOD1	uc001gxb.2	uc010ppu.1
25805	BAMBI	uc001iuj.1	uc001iui.2
25807	RHBDD3	uc003aeq.1	uc003aer.1
25813	SAMM50	uc003bej.2	uc011aqd.1
25814	ATXN10	uc003bgm.1	uc003bgn.1
25816	TNFAIP8	uc003ksi.2	uc003ksg.2
25816	TNFAIP8	uc003ksi.2	uc011cwf.1
25817	FAM19A5	uc003bim.3	uc003bio.3
25817	FAM19A5	uc003bio.3	uc003bim.3
25821	MTO1	uc003pgz.3	uc003pha.3
25821	MTO1	uc003pgz.3	uc003phb.3
25825	BACE2	uc002yyw.2	uc010goo.2
25827	FBXL2	uc003cfp.2	uc011axp.1
25833	POU2F3	uc001pxc.2	uc001pxe.1
25836	NIPBL	uc003jkl.3	uc003jkn.2
25837	RAB26	uc002cou.2	uc010bsf.2
25839	COG4	uc002ezc.2	uc002eza.2
25843	MOBKL3	uc002uun.3	uc010fsn.2
2585	GALK2	uc001zxi.1	uc001zxj.1
25852	ARMC8	uc003erz.2	uc003esc.1
25852	ARMC8	uc003esa.1	uc003erw.2
25861	DFNB31	uc004biy.3	uc004bix.2
25865	PRKD2	uc002pfj.2	uc002pfd.2
25870	SUMF2	uc011kcw.1	uc011kda.1
25871	C3orf17	uc003dzr.2	uc003dzq.2
25875	LETMD1	uc001rxm.2	uc001rxs.2
25875	LETMD1	uc001rxr.2	uc001rxs.2
25875	LETMD1	uc001rxr.2	uc001rxt.2
25879	DCAF13	uc003yln.2	uc003ylo.2
2588	GALNS	uc002fly.3	uc002flx.2
25884	CHRDL2	uc001ovi.2	uc001ovh.2
25884	CHRDL2	uc001ovi.2	uc001ovk.1
25890	ABI3BP	uc003duo.2	uc003dum.2
25891	PAMR1	uc001mwg.2	uc010rew.1
2590	GALNT2	uc010pwa.1	uc001htu.2
25902	MTHFD1L	uc003qob.2	uc003qoa.1
25903	OLFML2B	uc001gbu.2	uc001gbt.2
25903	OLFML2B	uc001gbu.2	uc010pkq.1
25904	CNOT10	uc003cfc.1	uc010hfw.1
25912	C1orf43	uc001fei.2	uc001fef.1
25913	POT1	uc003vlm.2	uc003vlo.2
25915	NDUFAF3	uc003cvq.2	uc003cvn.2
259173	ALS2CL	uc003cqa.1	uc003cpy.1
259173	ALS2CL	uc003cqb.1	uc003cpx.1
259197	NCR3	uc003nuv.2	uc003nuw.2
2592	GALT	uc003zve.2	uc003zvg.2
25921	ZDHHC5	uc001nkx.1	uc001nky.1
25923	ATL3	uc001nxk.1	uc010rmr.1
259230	SGMS1	uc001jje.2	uc010qhk.1
25925	ZNF521	uc002kvl.2	uc002kvk.2
25926	NOL11	uc002jgd.1	uc010deu.1
25926	NOL11	uc002jgd.1	uc010wql.1
259266	ASPM	uc001gtw.3	uc001gtv.2
25927	CNRIP1	uc002sel.3	uc002sek.3
25929	GEMIN5	uc003lvx.3	uc011ddk.1
25930	PTPN23	uc003crf.1	uc011bax.1
25930	PTPN23	uc003crf.1	uc011bay.1
259307	IL4I1	uc002pqt.1	uc002pqw.1
25934	NIPSNAP3A	uc004bch.1	uc011lvu.1
25936	NSL1	uc001hjn.2	uc001hjm.2
25939	SAMHD1	uc002xgh.1	uc010gft.1
25940	FAM98A	uc002rpa.1	uc010ynd.1
25941	C18orf10	uc002kzw.1	uc002kzv.1
25943	C20orf194	uc002wii.2	uc002wij.3
25946	ZNF385A	uc001sfw.1	uc001sfv.1
25946	ZNF385A	uc001sfy.3	uc001sfv.1
25946	ZNF385A	uc001sfy.3	uc001sfz.3
25950	RWDD3	uc009wdu.2	uc001drg.3
25950	RWDD3	uc009wdu.2	uc009wdv.2
25957	SFRS18	uc011eag.1	uc003ppl.2
25957	SFRS18	uc011eag.1	uc003ppp.3
25959	KANK2	uc002mqo.3	uc002mqm.2
25960	GPR124	uc003xkj.2	uc010lvy.2
2597	GAPDH	uc001qop.1	uc001qox.1
25970	SH2B1	uc002drk.2	uc010vdd.1
25977	NECAP1	uc001qtx.2	uc001qty.2
25981	DNAH1	uc003ddv.2	uc011bef.1
25983	NGDN	uc001wjy.2	uc001wka.2
25984	KRT23	uc002hvm.1	uc010wfl.1
25992	SNED1	uc002wah.1	uc002waj.1
25998	IBTK	uc003pjl.1	uc011dyu.1
26	ABP1	uc003whz.1	uc003wia.1
26000	TBC1D10B	uc002dxu.2	uc002dxt.2
26001	RNF167	uc002fzs.2	uc002fzy.2
26002	MOXD1	uc003qdf.2	uc003qde.2
26003	GORASP2	uc002ugk.2	uc002ugl.2
26003	GORASP2	uc002ugk.2	uc002ugm.2
26003	GORASP2	uc002ugl.2	uc002ugm.2
26005	C2CD3	uc001ouu.2	uc001ouv.2
26009	ZZZ3	uc001dhp.2	uc001dhr.2
26009	ZZZ3	uc001dhq.2	uc001dhr.2
26010	SPATS2L	uc002uvq.3	uc010fst.2
26010	SPATS2L	uc002uvq.3	uc010zhc.1
26012	NELF	uc004cmz.2	uc010nci.2
26012	NELF	uc004cmz.2	uc011mex.1
26015	RPAP1	uc001zod.2	uc001zoc.2
26018	LRIG1	uc003dmx.2	uc011bfu.1
26025	PCDHGA12	uc011dba.1	uc003lkt.1
26027	ACOT11	uc001cxl.1	uc001cxj.1
260293	CYP4X1	uc001cqt.2	uc001cqs.2
26031	OSBPL3	uc003sxf.2	uc003sxd.2
26031	OSBPL3	uc003sxf.2	uc003sxi.2
26035	GLCE	uc002ary.1	uc002arx.2
26037	SIPA1L1	uc001xmt.2	uc001xmw.2
26040	SETBP1	uc010dni.2	uc002lay.2
260425	MAGI3	uc001edk.2	uc009wgo.2
26043	UBXN7	uc003fwm.3	uc003fwn.3
26045	LRRTM2	uc011cyz.1	uc010jez.2
26045	LRRTM2	uc011cyz.1	uc011cza.1
26048	ZNF500	uc002cxp.1	uc002cxo.1
26049	FAM169A	uc003kdl.2	uc003kdm.2
26057	ANKRD17	uc003hgo.2	uc003hgq.2
26058	GIGYF2	uc002vtk.3	uc002vtq.3
26061	HACL1	uc003caf.2	uc010hep.2
26063	DECR2	uc002chb.2	uc010bqv.2
26064	RAI14	uc010iur.2	uc011cok.1
26065	LSM14A	uc002nvb.3	uc002nva.3
26065	LSM14A	uc002nvb.3	uc010xru.1
26071	FAM127B	uc004eyf.2	uc004eyg.3
26071	FAM127B	uc004eyg.3	uc004eyf.2
26084	SGEF	uc011bog.1	uc011boi.1
26086	GPSM1	uc004chd.2	uc004che.2
26086	GPSM1	uc004chd.2	uc011mdu.1
26088	GGA1	uc003atc.2	uc003atd.2
26088	GGA1	uc003atc.2	uc003atf.2
26090	ABHD12	uc002wus.1	uc002wuu.1
26091	HERC4	uc001jnh.3	uc009xpq.2
26094	DCAF4	uc001xng.2	uc001xni.2
26099	C1orf144	uc001ayi.3	uc001ayk.3
